ID,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,State
2960,121994,0,1,63,0,0,0,1,0,0,1,0,0,State-New York
2961,157113,1,1,42,0,1,0,0,0,0,1,0,0,State-Texas
2962,151373,0,0,29,0,1,0,0,0,0,1,0,0,State-Other
2963,123477,1,0,34,0,1,0,0,0,0,1,0,0,State-California
2964,158116,0,1,64,0,1,0,0,0,0,1,0,0,State-Florida
2965,172968,0,0,57,1,0,0,0,0,0,0,0,1,State-Illinois
2966,139791,0,1,49,0,1,0,0,0,0,0,1,0,State-New York
2967,191712,0,0,73,0,0,1,0,0,0,0,1,0,State-Texas
2968,194472,0,1,62,0,0,1,0,0,0,1,0,0,State-Other
2969,113672,1,1,60,0,0,0,1,0,0,1,0,0,State-California
2970,196547,0,0,40,0,1,0,0,0,0,0,0,0,State-Florida
2971,179205,0,0,45,0,1,0,0,0,0,1,0,0,State-Illinois
2972,156559,0,1,45,0,0,0,1,0,0,0,0,1,State-New York
2973,132644,1,0,47,0,1,0,0,0,0,0,0,1,State-Texas
2974,167506,0,1,40,0,0,1,0,0,0,0,0,0,State-Other
2975,124206,1,0,50,0,0,1,0,0,0,1,0,0,State-California
2976,128420,1,0,53,1,0,0,0,0,0,0,0,1,State-Florida
2977,122979,1,0,50,0,1,0,0,0,0,1,0,0,State-Illinois
2978,133279,0,0,54,0,0,1,0,0,0,1,0,0,State-New York
2979,146423,1,1,48,0,0,1,0,0,0,0,1,0,State-Texas
2980,130368,0,1,43,0,1,0,0,0,0,1,0,0,State-Other
2981,163684,0,1,50,0,1,0,0,0,0,1,0,0,State-California
2982,141638,0,1,56,1,0,0,0,0,0,1,0,0,State-Florida
2983,168805,0,1,61,1,0,0,0,0,0,0,0,1,State-Illinois
2984,165814,0,1,54,0,0,0,1,0,0,0,0,1,State-New York
2985,171964,0,0,62,1,0,0,0,0,0,1,0,0,State-Texas
2986,139146,1,0,34,0,0,1,0,0,0,1,0,0,State-Other
2987,196876,0,0,43,0,0,0,1,0,0,1,0,0,State-California
2988,134445,0,0,39,0,1,0,0,0,1,0,0,0,State-Florida
2989,168281,0,0,62,0,0,1,0,0,0,1,0,0,State-Illinois
2990,137284,1,1,45,0,1,0,0,0,0,0,0,0,State-New York
2991,136790,0,0,37,0,1,0,0,0,0,1,0,0,State-Texas
2992,127943,1,1,53,0,0,0,1,0,0,1,0,0,State-Other
2993,122263,1,1,69,1,0,0,0,0,0,1,0,0,State-California
2994,130261,1,2,48,0,0,0,1,0,0,1,0,0,State-Florida
2995,128587,1,0,42,0,0,0,1,0,0,1,0,0,State-Illinois
2996,143815,1,0,38,0,1,0,0,0,0,0,1,0,State-New York
2997,148195,1,1,64,0,1,0,0,0,0,1,0,0,State-Texas
2998,177027,0,1,68,0,1,0,0,0,0,0,1,0,State-Other
2999,171322,0,1,55,0,1,0,0,0,0,0,0,1,State-California
3000,132765,1,0,41,0,1,0,0,0,0,0,1,0,State-Florida
3001,129672,1,1,55,0,0,0,1,0,0,1,0,0,State-Illinois
3002,123272,0,0,67,1,0,0,0,0,0,1,0,0,State-New York
3003,149912,0,1,71,0,0,0,1,0,0,0,1,0,State-Texas
3004,107500,1,0,35,0,0,0,1,0,0,0,0,0,State-Other
3005,168117,0,1,73,0,0,0,0,1,0,0,0,1,State-California
3006,167225,0,1,65,0,1,0,0,0,0,1,0,0,State-Florida
3007,117649,1,0,44,0,1,0,0,0,0,1,0,0,State-Illinois
3008,155914,0,1,45,0,0,0,1,0,0,1,0,0,State-New York
3009,140059,1,0,36,0,1,0,0,0,0,1,0,0,State-Texas
3010,160905,0,1,70,0,0,0,1,0,0,1,0,0,State-Other
3011,175330,1,1,43,0,1,0,0,0,0,1,0,0,State-California
3012,160689,0,1,69,0,0,1,0,0,0,1,0,0,State-Florida
3013,138680,1,0,36,0,1,0,0,0,0,1,0,0,State-Illinois
3014,161416,0,0,38,0,0,0,1,0,0,1,0,0,State-New York
3015,149767,0,0,29,0,0,1,0,0,0,1,0,0,State-Texas
3016,183273,1,2,50,0,0,1,0,0,0,1,0,0,State-Other
3017,129009,1,0,39,0,1,0,0,0,0,1,0,0,State-California
3018,145057,1,0,41,0,1,0,0,0,0,0,1,0,State-Florida
3019,137150,1,0,49,0,1,0,0,0,0,1,0,0,State-Illinois
3020,143020,1,0,50,0,0,1,0,0,0,1,0,0,State-New York
3021,153154,0,1,61,0,1,0,0,0,0,1,0,0,State-Texas
3022,165308,0,0,47,0,1,0,0,0,0,1,0,0,State-Other
3023,176467,1,0,50,0,0,1,0,0,0,1,0,0,State-California
3024,181044,0,0,73,0,1,0,0,0,0,0,0,0,State-Florida
3025,132871,1,1,69,0,1,0,0,0,0,1,0,0,State-Illinois
3026,155801,1,1,45,0,0,1,0,0,0,1,0,0,State-New York
3027,176320,0,1,61,0,0,0,0,1,0,1,0,0,State-Texas
3028,136927,1,1,65,0,0,1,0,0,0,0,1,0,State-Other
3029,148794,1,1,67,0,0,0,1,0,0,1,0,0,State-California
3030,123478,0,0,55,0,0,1,0,0,0,1,0,0,State-Florida
3031,171128,1,0,47,1,0,0,0,0,0,1,0,0,State-Illinois
3032,170179,0,1,44,1,0,0,0,0,0,0,0,1,State-New York
3033,159462,0,1,70,0,1,0,0,0,0,1,0,0,State-Texas
3034,138361,1,0,51,0,0,0,1,0,0,1,0,0,State-Other
3035,170038,0,0,38,0,0,0,1,0,0,0,0,1,State-California
3036,142554,1,1,42,0,0,0,1,0,0,1,0,0,State-Florida
3037,167445,0,1,46,0,1,0,0,0,0,1,0,0,State-Illinois
3038,167046,0,1,69,0,0,0,0,1,0,1,0,0,State-New York
3039,142192,0,0,72,0,1,0,0,0,0,1,0,0,State-Texas
3040,177610,0,1,68,0,1,0,0,0,0,0,0,1,State-Other
3041,131761,1,0,36,0,1,0,0,0,0,1,0,0,State-California
3042,134350,1,0,41,0,0,0,1,0,0,1,0,0,State-Florida
3043,154591,0,1,71,0,0,0,1,0,0,1,0,0,State-Illinois
3044,171866,0,1,64,0,1,0,0,0,0,1,0,0,State-New York
3045,125293,1,0,51,0,1,0,0,0,0,1,0,0,State-Texas
3046,142000,0,0,33,0,0,1,0,0,0,0,0,1,State-Other
3047,169520,0,0,37,0,1,0,0,0,0,1,0,0,State-California
3048,164713,1,0,50,1,0,0,0,0,0,1,0,0,State-Florida
3049,127889,1,0,43,0,1,0,0,0,0,0,1,0,State-Illinois
3050,122123,0,0,60,0,0,0,0,1,1,0,0,0,State-New York
3051,127803,1,0,47,0,1,0,0,0,0,1,0,0,State-Texas
3052,151651,0,1,60,0,1,0,0,0,0,1,0,0,State-Other
3053,168487,0,0,32,0,1,0,0,0,0,1,0,0,State-California
3054,156796,0,1,51,0,1,0,0,0,0,1,0,0,State-Florida
3055,187000,0,0,28,0,1,0,0,0,0,0,0,0,State-Illinois
3056,179823,0,1,61,0,1,0,0,0,0,1,0,0,State-New York
3057,130828,1,0,40,0,0,1,0,0,0,1,0,0,State-Texas
3058,134109,0,1,49,0,1,0,0,0,0,0,1,0,State-Other
3059,153367,1,1,46,1,0,0,0,0,0,0,1,0,State-California
3060,122390,0,0,51,0,0,0,1,0,1,0,0,0,State-Florida
3061,171322,0,1,44,0,0,0,1,0,0,1,0,0,State-Illinois
3062,179244,0,0,27,0,0,1,0,0,0,1,0,0,State-New York
3063,149912,0,1,71,0,0,0,1,0,0,0,1,0,State-Texas
3064,148699,1,1,70,0,1,0,0,0,0,0,0,1,State-Other
3065,180144,0,0,45,0,0,0,1,0,0,1,0,0,State-California
3066,154252,1,1,64,0,0,1,0,0,0,1,0,0,State-Florida
3067,181929,1,0,44,0,1,0,0,0,0,0,1,0,State-Illinois
3068,176068,0,1,45,0,1,0,0,0,0,1,0,0,State-New York
3069,153204,1,1,44,0,1,0,0,0,0,0,1,0,State-Texas
3070,167911,0,1,71,0,0,0,1,0,0,0,0,1,State-Other
3071,114796,1,0,36,0,1,0,0,0,0,0,0,0,State-California
3072,178128,0,1,46,0,1,0,0,0,0,0,0,1,State-Florida
3073,114188,0,0,48,0,1,0,0,0,1,0,0,0,State-Illinois
3074,120425,1,0,34,0,1,0,0,0,1,0,0,0,State-New York
3075,158646,0,1,58,0,1,0,0,0,0,0,1,0,State-Texas
3076,172967,0,1,50,1,0,0,0,0,0,1,0,0,State-Other
3077,148150,0,1,71,0,1,0,0,0,0,0,1,0,State-California
3078,182332,0,0,59,0,0,1,0,0,0,1,0,0,State-Florida
3079,158275,1,1,65,0,0,0,0,1,0,1,0,0,State-Illinois
3080,144953,0,0,39,0,0,0,1,0,0,0,0,1,State-New York
3081,134587,1,1,67,0,0,0,1,0,0,1,0,0,State-Texas
3082,143018,0,1,46,0,0,0,1,0,0,0,1,0,State-Other
3083,145736,0,1,66,0,1,0,0,0,0,0,1,0,State-California
3084,166476,0,1,51,0,0,0,1,0,0,0,1,0,State-Florida
3085,127733,1,0,39,0,1,0,0,0,0,0,0,0,State-Illinois
3086,169805,0,1,68,0,0,0,1,0,0,0,0,1,State-New York
3087,172217,0,0,58,0,0,1,0,0,0,0,1,0,State-Texas
3088,125818,1,0,49,1,0,0,0,0,0,1,0,0,State-Other
3089,137509,1,0,44,0,0,0,1,0,0,0,1,0,State-California
3090,125176,1,1,44,0,0,0,1,0,0,0,0,0,State-Florida
3091,143586,0,1,40,0,1,0,0,0,0,1,0,0,State-Illinois
3092,153230,0,1,64,0,1,0,0,0,0,0,0,0,State-New York
3093,150116,1,1,63,0,0,0,1,0,0,1,0,0,State-Texas
3094,184906,0,0,48,0,0,0,1,0,0,1,0,0,State-Other
3095,161286,0,1,54,0,1,0,0,0,0,1,0,0,State-California
3096,182333,0,0,34,0,1,0,0,0,0,0,0,1,State-Florida
3097,165220,0,0,55,0,0,0,1,0,0,0,0,1,State-Illinois
3098,133590,2,1,46,0,0,0,1,0,0,1,0,0,State-New York
3099,130992,1,0,44,1,0,0,0,0,0,1,0,0,State-Texas
3100,172309,0,0,44,0,0,1,0,0,0,0,1,0,State-Other
3101,116005,1,0,40,0,1,0,0,0,1,0,0,0,State-California
3102,165487,0,0,63,0,0,1,0,0,0,0,1,0,State-Florida
3103,158692,0,1,55,0,1,0,0,0,0,1,0,0,State-Illinois
3104,140590,1,1,51,0,0,0,0,1,0,1,0,0,State-New York
3105,120587,1,0,50,0,0,1,0,0,0,1,0,0,State-Texas
3106,162637,0,1,66,1,0,0,0,0,0,0,1,0,State-Other
3107,129435,1,1,54,1,0,0,0,0,0,0,1,0,State-California
3108,119346,1,0,46,1,0,0,0,0,0,1,0,0,State-Florida
3109,135788,1,1,49,0,1,0,0,0,0,1,0,0,State-Illinois
3110,136997,1,1,52,1,0,0,0,0,0,1,0,0,State-New York
3111,123539,0,0,63,0,1,0,0,0,0,1,0,0,State-Texas
3112,165333,0,1,47,0,0,1,0,0,0,1,0,0,State-Other
3113,178499,0,0,63,0,0,1,0,0,0,1,0,0,State-California
3114,129732,1,0,49,0,0,0,1,0,0,0,0,1,State-Florida
3115,141275,1,2,60,0,0,0,1,0,0,0,1,0,State-Illinois
3116,163516,1,1,47,0,0,0,1,0,0,0,0,1,State-New York
3117,142769,0,1,58,0,1,0,0,0,0,0,0,1,State-Texas
3118,149572,1,1,62,0,1,0,0,0,0,0,1,0,State-Other
3119,169209,0,0,48,0,1,0,0,0,0,1,0,0,State-California
3120,117148,1,0,44,0,1,0,0,0,0,1,0,0,State-Florida
3121,140590,1,1,51,0,0,0,0,1,0,1,0,0,State-Illinois
3122,130560,1,0,44,0,0,0,1,0,0,0,1,0,State-New York
3123,132146,1,0,37,0,1,0,0,0,0,0,0,0,State-Texas
3124,141713,1,1,56,1,0,0,0,0,0,0,0,0,State-Other
3125,134176,0,1,45,0,0,0,1,0,0,0,1,0,State-California
3126,158482,0,1,65,0,1,0,0,0,0,0,0,1,State-Florida
3127,159686,0,1,55,0,0,1,0,0,0,1,0,0,State-Illinois
3128,160896,0,1,56,0,1,0,0,0,0,0,0,1,State-New York
3129,162994,1,0,40,0,0,0,1,0,0,1,0,0,State-Texas
3130,147320,0,1,63,0,0,0,1,0,0,1,0,0,State-Other
3131,174859,0,0,71,0,0,0,0,1,0,0,0,0,State-California
3132,115253,1,0,28,0,0,1,0,0,1,0,0,0,State-Florida
3133,131560,1,0,46,0,0,1,0,0,0,0,0,1,State-Illinois
3134,172071,0,1,66,1,0,0,0,0,0,1,0,0,State-New York
3135,191172,0,0,30,0,0,1,0,0,0,0,1,0,State-Texas
3136,190000,0,0,36,0,1,0,0,0,0,1,0,0,State-Other
3137,141967,1,1,39,0,0,1,0,0,0,1,0,0,State-California
3138,169263,0,1,55,0,0,1,0,0,0,1,0,0,State-Florida
3139,165706,0,0,50,1,0,0,0,0,0,0,0,0,State-Illinois
3140,160934,0,1,45,0,0,0,1,0,0,1,0,0,State-New York
3141,171965,0,1,69,0,1,0,0,0,0,1,0,0,State-Texas
3142,165210,0,1,65,0,1,0,0,0,0,1,0,0,State-Other
3143,179174,0,0,45,0,1,0,0,0,0,0,0,1,State-California
3144,181380,0,0,53,1,0,0,0,0,0,0,1,0,State-Florida
3145,148432,0,1,47,0,0,1,0,0,0,0,0,1,State-Illinois
3146,152914,0,1,49,0,1,0,0,0,0,1,0,0,State-New York
3147,138946,0,1,65,0,0,0,1,0,0,1,0,0,State-Texas
3148,126067,1,0,46,0,1,0,0,0,0,1,0,0,State-Other
3149,144325,0,1,48,0,1,0,0,0,0,0,0,1,State-California
3150,142523,0,0,56,0,1,0,0,0,0,1,0,0,State-Florida
3151,126487,1,0,42,0,0,1,0,0,1,0,0,0,State-Illinois
3152,153233,0,1,63,0,1,0,0,0,0,0,0,0,State-New York
3153,167716,0,1,60,0,1,0,0,0,0,1,0,0,State-Texas
3154,176234,0,1,48,0,1,0,0,0,0,0,1,0,State-Other
3155,184117,0,0,64,0,1,0,0,0,0,0,0,1,State-California
3156,165487,0,0,63,0,0,0,1,0,0,0,1,0,State-Florida
3157,125224,1,0,48,0,1,0,0,0,1,0,0,0,State-Illinois
3158,189616,0,0,37,0,0,1,0,0,0,0,1,0,State-New York
3159,140851,1,1,49,1,0,0,0,0,0,1,0,0,State-Texas
3160,127469,0,0,73,0,1,0,0,0,0,1,0,0,State-Other
3161,182347,0,0,63,0,1,0,0,0,0,0,0,0,State-California
3162,173803,0,1,63,0,1,0,0,0,0,1,0,0,State-Florida
3163,108820,1,1,68,0,0,1,0,0,0,0,1,0,State-Illinois
3164,143322,0,0,46,0,0,1,0,0,0,1,0,0,State-New York
3165,155593,0,1,47,0,0,0,1,0,0,1,0,0,State-Texas
3166,150501,1,1,66,0,1,0,0,0,0,1,0,0,State-Other
3167,137085,1,1,45,0,1,0,0,0,0,1,0,0,State-California
3168,116185,1,0,30,0,0,1,0,0,1,0,0,0,State-Florida
3169,157731,0,1,51,0,0,1,0,0,0,1,0,0,State-Illinois
3170,148432,0,1,47,0,0,1,0,0,0,0,0,1,State-New York
3171,173807,0,1,42,0,1,0,0,0,0,1,0,0,State-Texas
3172,118929,0,0,30,0,1,0,0,0,0,1,0,0,State-Other
3173,135893,1,1,52,0,0,1,0,0,0,1,0,0,State-California
3174,161014,0,1,40,0,1,0,0,0,0,1,0,0,State-Florida
3175,132144,1,1,66,0,0,0,1,0,0,1,0,0,State-Illinois
3176,114918,0,1,57,0,0,0,1,0,1,0,0,0,State-New York
3177,145146,1,1,57,1,0,0,0,0,0,1,0,0,State-Texas
3178,141769,0,1,65,1,0,0,0,0,0,0,0,0,State-Other
3179,188325,0,0,39,0,0,0,1,0,0,1,0,0,State-California
3180,138054,1,1,70,1,0,0,0,0,0,0,1,0,State-Florida
3181,180617,0,0,25,0,0,1,0,0,0,0,0,0,State-Illinois
3182,105305,0,1,44,0,1,0,0,0,0,1,0,0,State-New York
3183,136807,1,1,66,0,0,0,1,0,0,1,0,0,State-Texas
3184,128427,1,0,37,0,0,0,1,0,0,1,0,0,State-Other
3185,182032,0,0,72,0,0,0,0,1,0,0,0,1,State-California
3186,122775,1,0,42,0,0,0,1,0,0,1,0,0,State-Florida
3187,140101,1,0,35,0,0,0,1,0,0,0,1,0,State-Illinois
3188,158025,0,1,41,0,1,0,0,0,0,1,0,0,State-New York
3189,175777,0,0,38,0,0,1,0,0,0,0,1,0,State-Texas
3190,107500,1,0,41,0,0,0,1,0,0,0,0,0,State-Other
3191,133562,1,2,57,0,1,0,0,0,0,0,1,0,State-California
3192,157642,0,1,50,0,0,1,0,0,0,0,0,1,State-Florida
3193,158554,1,1,52,0,0,0,1,0,0,1,0,0,State-Illinois
3194,163777,1,1,41,0,1,0,0,0,0,1,0,0,State-New York
3195,157967,0,1,58,0,0,1,0,0,0,1,0,0,State-Texas
3196,124434,2,0,48,0,1,0,0,0,0,1,0,0,State-Other
3197,111012,1,0,36,0,0,1,0,0,0,1,0,0,State-California
3198,144802,0,0,50,0,0,1,0,0,0,0,1,0,State-Florida
3199,126816,0,0,34,0,0,1,0,0,0,1,0,0,State-Illinois
3200,134421,1,0,46,0,1,0,0,0,0,1,0,0,State-New York
3201,161223,0,1,53,0,1,0,0,0,0,1,0,0,State-Texas
3202,164014,2,1,74,0,0,0,1,0,0,0,0,1,State-Other
3203,156981,0,0,39,1,0,0,0,0,0,1,0,0,State-California
3204,169245,0,1,64,0,0,0,1,0,0,0,1,0,State-Florida
3205,152869,1,1,66,0,1,0,0,0,0,0,0,1,State-Illinois
3206,0,1,2,57,0,1,0,0,0,0,0,1,0,State-New York
3207,0,0,1,50,0,0,1,0,0,0,0,0,1,State-Texas
3208,156202,0.1,1,52,0,0,0,1,0,0,1,0,0,State-Other
3209,157313,1,1.5,41,0,1,0,0,0,0,1,0,0,State-California
3210,158424,0,1,58,0,0,1,0,0,0,1,0,0,State-Florida
3211,159535,2,0,48,0,1,0,0,0,0,1,0,0,State-Illinois
3212,160646,1,0,36,0,0,1,0,0,0,1,0,0,State-New York
3213,161757,0,0,50,0,0,1,0,0,0,0,1,0,State-Texas
3214,162868,0,0,34,0,0,1,0,0,0,1,0,0,State-Other
3215,163979,1,0,46,0,1,0,0,0,0,1,0,0,State-California
3216,165090,0,1,53,0,1,0,0,0,0,1,0,0,State-Florida
3217,166201,2,1,74,0,0,0,1,0,0,0,0,1,State-Illinois
3218,167312,0,0,1,1,0,0,0,0,0,1,0,0,State-New York
3219,168423,0,1,-64,0,0,0,1,0,0,0,1,0,State-Texas
3220,169534,1,1,0,0,1,0,0,0,0,0,0,1,State-Other
